 zip_code,lat,lng
21202,39.308379,-76.612267
21217,39.296383,-76.646661
21207,39.351946,-76.722723
21236,39.405296,-76.487938
21204,39.40827,-76.610327
21228,39.269703,-76.713125
21227,39.247776,-76.696832
21222,39.268734,-76.475213
21208,39.360447,-76.730502
21224,39.287389,-76.511848
21093,39.427077,-76.621103
21234,39.393142,-76.520816
21013,39.497759,-76.524031
21228,39.27161,-76.73054
21136,39.439243,-76.808691
21244,39.313599,-76.764791
21128,39.400708,-76.435684
21222,39.273277,-76.486127
21220,39.344271,-76.392893
21136,39.463603,-76.826639
21221,39.292693,-76.419421
21219,39.221288,-76.449074
21133,39.368923,-76.779598
21030,39.472755,-76.629724
21221,39.30817,-76.454919
21117,39.389389,-76.817837
21133,39.387904,-76.81968
21093,39.460917,-76.612039
21212,39.380617,-76.611931
21221,39.324987,-76.473251
21207,39.298861,-76.719271
21206,39.348943,-76.520167
21155,39.600984,-76.777293
21208,39.400612,-76.703356
21136,39.463111,-76.832898
21236,39.360855,-76.518363
21227,39.242243,-76.684955
21093,39.416629,-76.60291
21234,39.39983,-76.53656
21220,39.326083,-76.437151
21207,39.345174,-76.752627
21133,39.3744,-76.83097
21228,39.269534,-76.746752
21234,39.376817,-76.57202
21207,39.299696,-76.736358
21221,39.32564,-76.46236
21087,39.456468,-76.418933
21227,39.24938,-76.657397
21286,39.389922,-76.578678
21220,39.334906,-76.442094
21206,39.341129,-76.521016
21215,39.360374,-76.712825
21207,39.356486,-76.750057
21234,39.393739,-76.552623
21228,39.252611,-76.725425
21206,39.349453,-76.511305
21117,39.426719,-76.790486
21236,39.399429,-76.478297
21093,39.444326,-76.638491
21286,39.391657,-76.572775
21207,39.334621,-76.720229
21053,39.666976,-76.712583
21237,39.334523,-76.511217
21136,39.455139,-76.816048
21227,39.231115,-76.699791
21204,39.413928,-76.649396
21286,39.403505,-76.581332
21227,39.236652,-76.655699
21212,39.381247,-76.614966
21131,39.512399,-76.559577
21221,39.294185,-76.457068
21207,39.358433,-76.763588
21120,39.681178,-76.646782
21237,39.343293,-76.501785
21152,39.54181,-76.662197
21219,39.238614,-76.442131
21221,39.321956,-76.457562
21212,39.38196,-76.598429
21209,39.381419,-76.679439
21221,39.303102,-76.470244
21204,39.405157,-76.634147
21117,39.444181,-76.792821
21286,39.390557,-76.600802
21234,39.380688,-76.547863
21030,39.473992,-76.607748
21208,39.375115,-76.694565
21228,39.286187,-76.725857
21208,39.372836,-76.762678
21207,39.353993,-76.779272
21228,39.294867,-76.758426
21219,39.238558,-76.442126
21207,39.334231,-76.735791
21209,39.383227,-76.655251
21227,39.253929,-76.669935
21136,39.467229,-76.810732
21208,39.389303,-76.749126
21111,39.572808,-76.653109
21120,39.599545,-76.659439
21093,39.438529,-76.612191
21093,39.431658,-76.613908
21234,39.389899,-76.55195
21237,39.333258,-76.49843
21209,39.3141,-76.7084
21207,39.316396,-76.741791
21162,39.372828,-76.413273
21204,39.402875,-76.631432
21244,39.320116,-76.763225
21030,39.461543,-76.631653
21128,39.386871,-76.455638
20657,38.376262,-76.438637
20639,38.597214,-76.582854
20732,38.683592,-76.537413
20678,38.5484,-76.59021
20639,38.621851,-76.627163
20736,38.708005,-76.625304
20676,38.470613,-76.533192
20678,38.553435,-76.569191
20685,38.463915,-76.499186
20736,38.712488,-76.572149
20678,38.555202,-76.582883
20689,38.670084,-76.603004
21607,38.53977,-76.61059
21632,38.754815,-75.82816
21629,38.869665,-75.8316
21639,38.98406,-75.802043
21660,38.908802,-75.841102
21655,38.710874,-75.905255
21157,39.545279,-77.004377
21158,39.629428,-77.103201
21784,39.393694,-76.933899
21791,39.576986,-77.176818
21074,39.602197,-76.862318
21102,39.6632,-76.883869
21771,39.379847,-77.149401
21776,39.547604,-77.111413
21787,39.651661,-77.167565
21157,39.535248,-76.993361
21048,39.521816,-76.918862
21158,39.579612,-77.025755
21157,39.541382,-76.992302
21784,39.424903,-76.99166
21102,39.678455,-76.888071
21074,39.599114,-76.861256
21904,39.606161,-76.074838
21901,39.638559,-75.956721
21915,39.510952,-75.831139
21911,39.700802,-75.984628
21921,39.65822,-75.817631
21913,39.405874,-75.874712
21914,39.574395,-75.982345
21918,39.674257,-76.158598
21901,39.596641,-75.936478
21903,39.565565,-76.067895
21911,39.681363,-76.066387
21921,39.605246,-75.799059
20646,38.547811,-76.956024
20603,38.621892,-76.96683
20602,38.602594,-76.921927
20658,38.561166,-77.150534
20640,38.602881,-77.134596
20601,38.622152,-76.889295
20675,38.569039,-77.029844
20646,38.546164,-76.950235
20601,38.617133,-76.797556
20664,38.361727,-76.941563
20617,38.53938,-76.842675
20646,38.519691,-76.968888
20664,38.359673,-76.940327
20603,38.646856,-76.960981
20646,38.548826,-76.947105
20662,38.457888,-77.180427
20603,38.617612,-76.946795
20602,38.58528,-76.90306
21613,38.544565,-76.088756
21643,38.630675,-75.864597
21622,38.398175,-76.187156
21869,38.487673,-75.832394
21664,38.609431,-75.943695
21771,39.370479,-77.175891
21754,39.322602,-77.276998
21793,39.49612,-77.349003
21716,39.318456,-77.633142
21710,39.313623,-77.469748
21788,39.638878,-77.409721
21727,39.70297,-77.329424
21701,39.416659,-77.426081
21770,39.343141,-77.265642
21769,39.444101,-77.537984
21773,39.507813,-77.56678
21774,39.383946,-77.275421
21702,39.426612,-77.461514
21780,39.680686,-77.455882
21788,39.617073,-77.39662
21704,39.326805,-77.356446
21755,39.359133,-77.547535
21793,39.475979,-77.357905
21702,39.427665,-77.461671
21773,39.575148,-77.553424
21703,39.39495,-77.440665
21702,39.450931,-77.415481
21754,39.393301,-77.31896
21788,39.613861,-77.390805
21703,39.370314,-77.44401
21774,39.384645,-77.276756
21716,39.314919,-77.604032
21770,39.329588,-77.234328
21702,39.454539,-77.413294
21757,39.569012,-77.287625
21754,39.329126,-77.336432
21703,39.377965,-77.44579
21769,39.436948,-77.539545
21754,39.39464,-77.30994
21702,39.437935,-77.413358
21701,39.399443,-77.352318
21520,39.626984,-79.310686
21523,39.475564,-79.073155
21550,39.414995,-79.378589
21531,39.66594,-79.405191
21536,39.69494,-79.15339
21538,39.387233,-79.188798
21520,39.66449,-79.297646
21532,39.687369,-79.01049
21550,39.404611,-79.389999
21520,39.663357,-79.302166
21009,39.477149,-76.325399
21015,39.540963,-76.304502
21017,39.475398,-76.248287
21001,39.518061,-76.169797
21014,39.486605,-76.329138
21028,39.561211,-76.245204
21034,39.637105,-76.201006
21040,39.42262,-76.29071
21154,39.648687,-76.266025
21047,39.524628,-76.412685
21050,39.568984,-76.384816
21001,39.505626,-76.154952
21078,39.541999,-76.097184
21014,39.578752,-76.348763
21084,39.602314,-76.486381
21085,39.420619,-76.361897
21078,39.562978,-76.10643
21161,39.700149,-76.533815
21132,39.675381,-76.406051
21078,39.521577,-76.135174
21009,39.480991,-76.307556
21132,39.677072,-76.403453
21050,39.586332,-76.385983
21084,39.632137,-76.459188
21042,39.255227,-76.867435
20723,39.135139,-76.840112
21075,39.214867,-76.768775
21104,39.320962,-76.936897
21042,39.29002,-76.913816
21075,39.212287,-76.72912
21046,39.185869,-76.863178
21044,39.188151,-76.88064
21738,39.299147,-77.022942
21042,39.252957,-76.868643
21029,39.218653,-76.929085
21737,39.275159,-77.002057
21738,39.297467,-77.024161
21046,39.169404,-76.829793
21044,39.22469,-76.887779
21043,39.226497,-76.812751
21045,39.20543,-76.826349
21797,39.333643,-77.069127
21044,39.226545,-76.881691
21045,39.208734,-76.839081
21794,39.30166,-76.945887
21044,39.217236,-76.872855
21043,39.244814,-76.795366
21029,39.215301,-76.92884
20759,39.151072,-76.915852
21043,39.232336,-76.772839
21045,39.19165,-76.843246
20759,39.14993,-76.914816
21104,39.321318,-76.934714
20794,39.145925,-76.828115
21036,39.240976,-76.984164
21045,39.191213,-76.845584
21075,39.184725,-76.786822
21029,39.190893,-76.926264
21620,39.213134,-76.070194
21678,39.285329,-76.091684
21651,39.26268,-75.83601
21661,39.135783,-76.237704
21635,39.339056,-75.877883
20832,39.17188,-77.081296
20872,39.256414,-77.214127
20876,39.206783,-77.237192
20878,39.126275,-77.25998
20906,39.089397,-77.048833
20874,39.165745,-77.248045
20895,39.033886,-77.051681
20878,39.103342,-77.266029
20877,39.153853,-77.184878
20871,39.222536,-77.263251
20817,39.019481,-77.127594
20906,39.081608,-77.054914
20854,39.031879,-77.168727
20832,39.178577,-77.066682
20866,39.096092,-76.948113
20814,38.986695,-77.088979
20852,39.103391,-77.104298
20903,39.009299,-76.985275
20853,39.082397,-77.092508
20878,39.138767,-77.230466
20855,39.12905,-77.147042
20904,39.069493,-76.994115
20851,39.076415,-77.109953
20815,38.978634,-77.080287
20871,39.236483,-77.281337
20902,39.049554,-77.030479
20854,39.059103,-77.188489
20850,39.102718,-77.162004
20903,39.02743,-76.987727
20872,39.285573,-77.210983
20878,39.10249,-77.284755
20910,38.992321,-77.015335
20905,39.090634,-76.956539
20850,39.077951,-77.176489
20852,39.047664,-77.144631
20901,39.03329,-77.020032
20877,39.143786,-77.191757
20904,39.064677,-76.944846
20895,39.03327,-77.09513
20906,39.075675,-77.061407
20874,39.169983,-77.2766
20902,39.034147,-77.03673
20904,39.075084,-76.958264
20833,39.165493,-77.06482
20906,39.076494,-77.075815
20902,39.051582,-77.063712
20901,39.004311,-77.010135
20850,39.076945,-77.16396
20902,39.043741,-77.016691
20837,39.125795,-77.410531
20850,39.087811,-77.193712
20874,39.166257,-77.284865
20882,39.206903,-77.140484
20851,39.084438,-77.116459
20855,39.146298,-77.153578
20842,39.224294,-77.392912
20886,39.172784,-77.209305
20903,38.998217,-76.992212
20902,39.028906,-77.057733
20832,39.149264,-77.068186
20866,39.088385,-76.946554
20895,39.021708,-77.094801
20901,39.021246,-77.005015
20912,38.982728,-77.00818
20837,39.144081,-77.407206
20854,39.021848,-77.213318
20878,39.127714,-77.249307
20854,39.062944,-77.1744
20815,38.992411,-77.051125
20895,39.039407,-77.076943
20851,39.08663,-77.118597
20912,38.995115,-76.99736
20910,39.00135,-77.045371
20877,39.125143,-77.185293
20874,39.175208,-77.26422
20817,39.012032,-77.160154
20860,39.149479,-77.033098
20815,38.968877,-77.092332
20877,39.155957,-77.196973
20904,39.058256,-77.006189
20886,39.174201,-77.211017
20905,39.099325,-77.01576
20906,39.085827,-77.065406
20912,38.982625,-77.012371
20910,38.985394,-77.012992
20878,39.08247,-77.248669
20851,39.068578,-77.120019
20817,38.981646,-77.127755
20814,39.025939,-77.130142
20886,39.167083,-77.210974
20854,39.047425,-77.206117
20816,38.958424,-77.102834
20904,39.074849,-77.018003
20879,39.17183,-77.196758
20832,39.134163,-77.045119
20816,38.967422,-77.118365
20882,39.252893,-77.198031
20910,39.006238,-77.047605
20817,39.009643,-77.128361
20905,39.113539,-77.017776
20910,39.000482,-77.016043
20877,39.143154,-77.162703
20874,39.150552,-77.293142
20895,39.041319,-77.067688
20901,39.035445,-77.022889
20852,39.038103,-77.122224
20815,38.998925,-77.073463
20879,39.158977,-77.171204
20872,39.282096,-77.210448
20902,39.026568,-77.033012
20904,39.080611,-76.941692
20882,39.194286,-77.179903
20879,39.165928,-77.182826
20878,39.091515,-77.214555
20876,39.189509,-77.232452
20905,39.107728,-76.994254
20886,39.183903,-77.216352
20854,39.030582,-77.172699
20871,39.225848,-77.266097
20874,39.152476,-77.269316
20903,39.018161,-76.988078
20855,39.108611,-77.151203
20902,39.045559,-77.039458
20905,39.109648,-76.971094
20832,39.156581,-77.050626
20901,39.039511,-77.001405
20878,39.116959,-77.246576
20874,39.16984,-77.290488
20855,39.139229,-77.1181
20879,39.181634,-77.151806
20905,39.091466,-76.987357
20715,38.98975,-76.732916
20785,38.91921,-76.91646
20721,38.908296,-76.796969
20783,39.00225,-76.973638
20770,39.012164,-76.877134
20707,39.108605,-76.878152
20785,38.911698,-76.872964
20710,38.940125,-76.930972
20774,38.883397,-76.78509
20745,38.802363,-76.992471
20748,38.803013,-76.930151
20744,38.789259,-76.962801
20774,38.934054,-76.846615
20772,38.857175,-76.84282
20748,38.811492,-76.924105
20613,38.660774,-76.770227
20745,38.816424,-76.965164
20737,38.957963,-76.898023
20705,39.038714,-76.918448
20715,38.958056,-76.745547
20707,39.10965,-76.895747
20748,38.834577,-76.967634
20783,39.010731,-76.960627
20705,39.055672,-76.934403
20743,38.881897,-76.912494
20912,38.984016,-76.983644
20784,38.968384,-76.875682
20706,38.989601,-76.84162
20743,38.882208,-76.891179
20784,38.96731,-76.881409
20783,39.004997,-76.96343
20782,38.957696,-76.983723
20735,38.761139,-76.921901
20785,38.916641,-76.887102
20747,38.862877,-76.907812
20784,38.939244,-76.900247
20748,38.794412,-76.930724
20708,39.071107,-76.846561
20747,38.859,-76.89716
20743,38.8712,-76.910326
20770,38.994714,-76.86967
20745,38.806865,-76.99528
20744,38.775797,-77.004998
20746,38.855069,-76.919479
20735,38.784689,-76.889716
20772,38.781506,-76.78172
20744,38.752107,-76.968574
20706,38.979637,-76.839917
20745,38.8172,-76.990242
20706,38.937539,-76.869542
20770,38.997603,-76.902554
20747,38.860262,-76.904134
20716,38.95178,-76.731388
20720,38.986632,-76.772484
20705,39.042517,-76.943553
20748,38.830335,-76.96036
20740,39.015122,-76.922759
20781,38.954442,-76.942452
20744,38.757949,-77.015609
20710,38.93955,-76.930796
20708,39.072156,-76.862484
20706,38.958855,-76.850755
20735,38.783145,-76.913846
20715,38.959358,-76.734671
20785,38.927531,-76.866958
20774,38.891271,-76.814408
20784,38.974328,-76.883345
20783,38.993994,-76.980962
20707,39.104891,-76.852533
20747,38.844715,-76.880405
20744,38.769664,-76.951412
20706,38.984256,-76.862455
20772,38.772365,-76.789096
20705,39.054873,-76.909346
20708,39.054175,-76.845792
20712,38.938885,-76.962901
20747,38.857295,-76.87403
20785,38.903882,-76.8877
20708,39.078976,-76.849753
20745,38.784141,-76.993095
20740,38.986824,-76.926174
20737,38.970059,-76.904429
20772,38.827509,-76.709731
20774,38.889231,-76.839705
20716,38.905069,-76.728464
20744,38.718351,-77.004191
20705,39.03538,-76.943567
20785,38.903536,-76.893507
20746,38.81326,-76.902035
20706,38.932877,-76.872779
20783,38.965985,-76.989132
20782,38.96924,-76.981343
20737,38.961265,-76.928354
20784,38.976391,-76.875384
20710,38.944971,-76.912713
20744,38.754894,-76.959966
20748,38.809636,-76.951596
20743,38.89717,-76.906995
20746,38.826602,-76.89634
20770,39.006072,-76.90275
20747,38.853948,-76.917616
20735,38.762179,-76.901168
20737,38.952278,-76.914699
20747,38.864526,-76.889576
20706,38.960626,-76.84109
20712,38.94593,-76.962739
20782,38.970568,-76.943542
20772,38.758869,-76.820166
20743,38.908791,-76.922359
20746,38.840512,-76.918926
20737,38.967101,-76.909751
20721,38.925961,-76.788944
20783,38.999887,-76.966143
20740,38.992039,-76.909473
20705,39.042407,-76.93736
20710,38.946382,-76.911401
20716,38.920289,-76.734069
20784,38.950718,-76.891448
20747,38.836792,-76.886351
20784,38.96432,-76.882192
20721,38.919472,-76.758865
20746,38.852917,-76.927323
20715,38.989458,-76.751543
20743,38.870744,-76.918236
20623,38.734247,-76.843071
20748,38.830257,-76.947653
20735,38.776887,-76.908269
20774,38.894992,-76.810993
20785,38.925288,-76.867411
20769,38.981331,-76.816635
20772,38.788542,-76.840072
20784,38.952147,-76.889801
20737,38.959656,-76.916401
20772,38.833955,-76.787819
20706,38.980685,-76.87073
20746,38.862932,-76.933119
20747,38.844827,-76.907649
20748,38.835605,-76.969679
20782,38.965607,-76.97243
20716,38.940516,-76.743425
20705,39.044373,-76.888482
20747,38.841767,-76.908985
20746,38.825667,-76.888324
20607,38.687566,-76.980639
20772,38.832531,-76.787212
20762,38.797212,-76.898038
20774,38.890573,-76.824758
20746,38.828429,-76.889088
20707,39.090421,-76.899408
20774,38.931495,-76.835031
20706,38.990218,-76.839625
20785,38.930835,-76.907368
21666,38.982093,-76.307331
21617,39.037925,-76.06407
21623,39.147412,-75.980731
21638,38.962011,-76.188784
21666,38.979789,-76.308167
21668,39.183306,-75.859305
21871,38.099457,-75.718035
21817,37.986889,-75.843395
21821,38.15685,-75.947197
21871,38.0989,-75.71772
21853,38.180697,-75.687491
20650,38.271631,-76.61153
20656,38.330046,-76.675674
20660,38.359659,-76.706229
20621,38.313384,-76.758809
20653,38.292472,-76.489428
20634,38.247434,-76.487496
20636,38.337036,-76.5423
20635,38.380063,-76.716111
20659,38.45322,-76.754587
20656,38.33042,-76.67673
20667,38.224096,-76.452122
20690,38.167236,-76.536524
20680,38.110675,-76.365809
20634,38.250006,-76.480352
20619,38.303619,-76.561426
21625,38.862599,-76.007843
21601,38.755785,-76.065719
21663,38.779837,-76.218253
21671,38.712748,-76.338141
21673,38.668281,-76.067407
21740,39.608958,-77.739338
21742,39.624614,-77.692851
21713,39.515252,-77.648348
21719,39.713916,-77.491155
21722,39.656799,-77.93382
21742,39.668664,-77.718449
21750,39.699898,-78.196001
21795,39.618935,-77.776106
21767,39.692766,-77.742063
21742,39.66231,-77.7163
21758,39.359292,-77.675166
21782,39.455412,-77.757623
21783,39.662076,-77.574292
21795,39.593478,-77.811672
21742,39.631588,-77.667273
21802,38.365066,-75.579455
21801,38.382436,-75.605838
21830,38.414046,-75.695721
21826,38.319404,-75.611578
21804,38.376985,-75.520066
21875,38.447909,-75.575244
21837,38.465373,-75.747118
21804,38.349646,-75.573275
21850,38.391921,-75.418929
21856,38.360472,-75.738224
21874,38.39402,-75.356484
21811,38.337647,-75.189566
21841,38.219828,-75.341363
21863,38.166973,-75.396416
21842,38.34689,-75.107585
21851,38.057319,-75.55816
1005,42.400541,-72.115239
1031,42.31689,-72.18622
1452,42.474321,-72.007956
1531,42.317467,-72.121958
1068,42.357466,-72.046529
1005,42.429183,-72.108487
1562,42.24149,-71.98406
1515,42.232587,-72.037048
1077,42.061974,-72.753351
1012,42.40351,-72.84921
2136,42.24417,-71.13209
2142,42.39212,-71.1317
2653,41.781093,-69.993904
1879,42.658771,-71.408137
2119,42.323969,-71.087661
1840,42.709531,-71.167776
1129,42.125526,-72.484384
2122,42.292318,-71.064236
2038,42.089034,-71.40066
1039,42.37618,-72.70552
1841,42.708537,-71.173638
1852,42.645279,-71.311481
1945,42.50826,-70.85335
2575,41.419303,-70.664466
1605,42.272986,-71.809659
1434,42.548649,-71.606549
2136,42.250424,-71.126083
2061,42.155312,-70.879341
2724,41.675287,-71.182871
2535,41.338734,-70.752986
2575,41.40327,-70.662033
1075,42.24129,-72.59941
1605,42.26541,-71.78952
2139,42.367661,-71.100966
2119,42.326972,-71.081831
1606,42.305635,-71.801599
2035,42.057287,-71.244753
2125,42.321757,-71.060738
2115,42.341584,-71.091687
2148,42.43423,-71.04322
1108,42.08863,-72.558829
2360,41.94917,-70.71289
2601,41.65205,-70.28523
2648,41.660276,-70.387386
2135,42.352247,-71.153
1950,42.80767,-70.88627
2120,42.327624,-71.105146
1854,42.641418,-71.312027
2215,42.352098,-71.121004
1929,42.63214,-70.78974
1944,42.581146,-70.765665
1702,42.280787,-71.414688
1913,42.85605,-70.934769
2124,42.289459,-71.072014
2131,42.281811,-71.122059
1420,42.581,-71.8215
2128,42.3845,-70.9991
1301,42.59655,-72.621777
2122,42.3013,-71.0588
1220,42.619554,-73.12117
2136,42.254768,-71.123842
2601,41.654833,-70.291779
1902,42.4762,-70.92798
1832,42.76571,-71.120297
1970,42.517669,-70.889079
1752,42.333694,-71.577368
2141,42.367204,-71.084666
1040,42.18584,-72.628668
1108,42.083906,-72.535953
2150,42.406297,-71.037564
1035,42.353789,-72.55888
2149,42.408194,-71.051413
2746,41.659974,-70.929429
1832,42.769459,-71.104122
2125,42.311627,-71.063163
1022,42.197987,-72.56203
1609,42.263347,-71.806168
1930,42.627711,-70.655277
2746,41.665298,-70.925037
2127,42.332878,-71.044188
2130,42.313617,-71.114137
2124,42.295613,-71.085442
1970,42.521734,-70.892926
2128,42.384165,-70.999742
1840,42.713568,-71.142826
1101,42.110857,-72.571851
2108,42.313415,-71.059233
1840,42.713568,-71.142826
2726,41.742475,-71.147159
1464,42.539764,-71.65731
1432,42.566732,-71.579514
2351,42.118951,-70.953397
1720,42.482,-71.4714
2743,41.72586,-70.90656
1225,42.563883,-73.158632
1220,42.628018,-73.116533
1001,42.074229,-72.645607
1030,42.064118,-72.673621
1913,42.86586,-70.93152
1002,42.347276,-72.517505
1810,42.657463,-71.155895
2476,42.417697,-71.162121
2474,42.404275,-71.145201
2174,42.429041,-71.167337
1430,42.602726,-71.921152
1473,42.52865,-71.875827
1721,42.263602,-71.444304
1752,42.36824,-71.56685
1331,42.582672,-72.204474
1368,42.6776,-72.1441
2703,41.938584,-71.301561
2703,41.917505,-71.349773
1501,42.208352,-71.836883
2322,42.114301,-71.045027
1432,42.566195,-71.578752
2601,41.654603,-70.320683
2632,41.646991,-70.352994
2668,41.69915,-70.327426
2648,41.662771,-70.387834
1730,42.49136,-71.285
1007,42.267357,-72.398915
2019,42.07498,-71.4691
2478,42.395292,-71.164859
2779,41.848295,-71.086556
1230,42.250197,-73.328437
1503,42.381169,-71.639627
1505,42.370958,-71.721404
1915,42.56582,-70.880797
1821,42.561225,-71.273222
1862,42.56362,-71.2943
1862,42.585364,-71.279191
1821,42.566249,-71.231927
1568,42.1634,-71.615874
1529,42.033396,-71.577508
1504,42.029986,-71.538207
2021,42.1822,-71.10385
2135,42.342017,-71.140534
2130,42.307258,-71.11425
2132,42.263329,-71.155664
2118,42.3407,-71.07246
2115,42.338074,-71.101766
2121,42.316232,-71.084471
2120,42.331709,-71.090458
2135,42.34912,-71.1456
2126,42.277842,-71.077454
2131,42.286424,-71.126867
2129,42.3803,-71.0609
2116,42.3508,-71.0776
2128,42.388492,-71.004144
2119,42.31596,-71.09296
2125,42.313656,-71.059796
2136,42.26539,-71.117485
2113,42.36625,-71.0534
2124,42.286699,-71.072715
2115,42.333835,-71.106373
2129,42.37656,-71.057454
2128,42.378055,-71.038017
2134,42.3522,-71.138591
2127,42.338158,-71.052923
2126,42.267207,-71.10471
2128,42.37521,-71.034007
2121,42.306591,-71.081857
2125,42.31812,-71.043804
2128,42.378226,-71.040378
2118,42.339033,-71.077862
2127,42.334507,-71.039046
2111,42.3481,-71.0645
2132,42.271894,-71.162628
2120,42.332076,-71.088921
2122,42.308299,-71.061422
2126,42.276123,-71.103651
2120,42.332988,-71.098446
2131,42.281219,-71.141032
2119,42.32548,-71.091144
2128,42.378557,-71.030437
2125,42.317521,-71.042985
2131,42.277667,-71.135391
2128,42.365512,-71.034894
2130,42.306342,-71.10859
2134,42.360769,-71.133918
2129,42.3779,-71.0646
2131,42.283586,-71.124979
2125,42.320312,-71.059529
2136,42.2516,-71.133341
2132,42.260498,-71.14918
2116,42.3445,-71.0734
2135,42.347582,-71.155375
2132,42.292585,-71.152415
2126,42.281947,-71.093956
2215,42.3473,-71.094
2135,42.350353,-71.145895
2120,42.33061,-71.099159
2130,42.3141,-71.0991
2120,42.3311,-71.10019
2122,42.300864,-71.061225
2126,42.27174,-71.09181
2119,42.315102,-71.078809
2127,42.333389,-71.050248
2119,42.324464,-71.070845
2135,42.350193,-71.145735
2132,42.28212,-71.17435
2136,42.26281,-71.11786
2119,42.33048,-71.077399
2121,42.30904,-71.0753
2130,42.308976,-71.103466
2134,42.3522,-71.138591
2135,42.35111,-71.16151
2125,42.31121,-71.07138
2130,42.326086,-71.106897
2126,42.275682,-71.092021
2135,42.352108,-71.161065
2119,42.320988,-71.085948
2130,42.294619,-71.115467
2135,42.345812,-71.160329
2128,42.378453,-71.040076
2132,42.27603,-71.1662
2532,41.738705,-70.592564
2532,41.764722,-70.571635
1719,42.48182,-71.50605
1921,42.66032,-71.00199
1505,42.333357,-71.741952
2184,42.21047,-70.97911
2631,41.757407,-70.069145
2324,41.988951,-70.984792
2767,41.945946,-71.035824
1010,42.119324,-72.202239
2715,41.835102,-71.11497
2780,41.879328,-71.057177
2302,42.064935,-71.013139
2301,42.067343,-71.044196
1506,42.214013,-72.097119
2445,42.3329,-71.1287
2467,42.302639,-71.15857
2446,42.344584,-71.123899
1803,42.496218,-71.198108
2139,42.3693,-71.0979
2138,42.3824,-71.1167
2140,42.38308,-71.124054
2021,42.162427,-71.145066
2645,41.710397,-70.075687
1741,42.526648,-71.348978
2330,41.891675,-70.773606
1223,42.3316,-73.08285
1226,42.475545,-73.176882
1235,42.438189,-73.122945
1026,42.458612,-72.889897
2633,41.686392,-69.961647
1824,42.573238,-71.382307
1863,42.622657,-71.379345
2150,42.390033,-71.035298
1020,42.166279,-72.5881
1013,42.140798,-72.608833
1022,42.197871,-72.561331
1020,42.177135,-72.591822
1247,42.718343,-73.103528
1510,42.408234,-71.701043
2025,42.232307,-70.809113
1742,42.45366,-71.346222
1341,42.50919,-72.67305
1923,42.582671,-70.931744
2748,41.59391,-70.97837
2747,41.626959,-70.964567
2748,41.604887,-70.939705
2747,41.627334,-70.960137
2748,41.597765,-70.941985
2026,42.23124,-71.147379
1373,42.481326,-72.605076
2664,41.677336,-70.194188
2670,41.668558,-70.152455
2673,41.674076,-70.245895
2660,41.713458,-70.157254
2715,41.834666,-71.120015
2764,41.85205,-71.19713
2769,41.84816,-71.25255
1516,42.06759,-71.69996
2030,42.25125,-71.2712
1826,42.676093,-71.337812
1507,42.132045,-71.971592
1571,42.057329,-71.885883
2332,42.035412,-70.736593
2333,42.029893,-70.957235
1028,42.069828,-72.507534
2642,41.840926,-69.974059
2653,41.783918,-69.988591
2651,41.859012,-69.969
1027,42.268533,-72.672099
2356,42.058394,-71.111921
2375,42.034309,-71.099062
2557,41.455721,-70.567226
1344,42.589195,-72.485013
1937,42.589842,-70.977237
2149,42.404056,-71.057878
2719,41.64874,-70.861291
2723,41.699018,-71.141122
2720,41.715328,-71.130052
2721,41.672866,-71.169154
2724,41.689538,-71.179636
2720,41.705821,-71.152256
2536,41.576144,-70.560696
2540,41.589548,-70.607661
2556,41.638167,-70.621365
2536,41.567438,-70.591117
1420,42.603995,-71.806594
1247,42.69322,-73.03747
2035,42.054555,-71.250115
1701,42.293782,-71.416794
2038,42.084202,-71.401974
1376,42.597904,-72.522443
2717,41.76137,-71.01474
2347,41.792255,-70.983216
2717,41.760692,-71.016226
1373,42.48381,-72.605305
1440,42.574042,-71.982409
1011,42.280273,-72.983694
1050,42.25,-72.8689
1833,42.72413,-70.98648
1351,42.5878,-72.54272
1376,42.648988,-72.497852
1376,42.59961,-72.55739
1351,42.58773,-72.54236
1930,42.63721,-70.67235
2713,41.422944,-70.931601
1519,42.211611,-71.694732
1536,42.238383,-71.702221
1560,42.179341,-71.695087
1519,42.215173,-71.677545
1033,42.265446,-72.491348
1034,42.06609,-72.85474
1810,42.690888,-71.194832
1879,42.65401,-71.386261
2723,41.699649,-71.124937
1450,42.617216,-71.579041
1827,42.673248,-71.482477
1035,42.341095,-72.591605
2338,41.99097,-70.85813
1982,42.621203,-70.877997
1982,42.62916,-70.84708
1984,42.60856,-70.88559
1036,42.06648,-72.41236
1095,42.11125,-72.443222
1027,42.30305,-72.77162
1237,42.576847,-73.299169
2339,42.132356,-70.867297
1451,42.49745,-71.584918
2645,41.683947,-70.083386
1038,42.36997,-72.597953
1832,42.76516,-71.09634
1830,42.77536,-71.05831
1835,42.75933,-71.08669
1832,42.767166,-71.100764
1835,42.75732,-71.06949
1339,42.626978,-72.874055
2043,42.227476,-70.87764
2343,42.147943,-71.006413
1521,42.06547,-72.1599
1746,42.205186,-71.442762
1040,42.200352,-72.623346
1747,42.12889,-71.53757
1748,42.21776,-71.51917
1749,42.399875,-71.575137
2045,42.304322,-70.920629
1938,42.687904,-70.852183
2093,42.072223,-71.332586
2056,42.09727,-71.32754
2364,41.984942,-70.720865
2347,41.847722,-70.946645
1237,42.513325,-73.220565
